Entity,Code,Year,Fossil Fuels (TWh)
Czechia,CZE,1979,634.33
Czechia,CZE,1980,613.742
Czechia,CZE,1981,610.131
Czechia,CZE,1982,604.067
Czechia,CZE,1983,604.517
Czechia,CZE,1984,622.949
Czechia,CZE,1985,619.768
Czechia,CZE,1986,615.559
Czechia,CZE,1987,615.602
Czechia,CZE,1988,616.379
Czechia,CZE,1989,595.906
Czechia,CZE,1990,507.601
Czechia,CZE,1991,459.995
Czechia,CZE,1992,444.055
Czechia,CZE,1993,438.496
Czechia,CZE,1994,424.27
Czechia,CZE,1995,444.115
Czechia,CZE,1996,459.451
Czechia,CZE,1997,439.893
Czechia,CZE,1998,424.468
Czechia,CZE,1999,403.445
Czechia,CZE,2000,428.373
Czechia,CZE,2001,435.465
Czechia,CZE,2002,424.654
Czechia,CZE,2003,436.258
Czechia,CZE,2004,446.547
Czechia,CZE,2005,442.445
Czechia,CZE,2006,447.799
Czechia,CZE,2007,442.393
Czechia,CZE,2008,429.71
Czechia,CZE,2009,403.889
Czechia,CZE,2010,419.104
Czechia,CZE,2011,403.11
Czechia,CZE,2012,393.389
Czechia,CZE,2013,380.117
Czechia,CZE,2014,371.066
Czechia,CZE,2015,371.912
Czechia,CZE,2016,372.214
Czechia,CZE,2017,381.994
Czechia,CZE,2018,378.329
Czechia,CZE,2019,370.229
Denmark,DNK,1965,166.134
Denmark,DNK,1966,188.983
Denmark,DNK,1967,190.05
Denmark,DNK,1968,198.605
Denmark,DNK,1969,227.982
Denmark,DNK,1970,242.919
Denmark,DNK,1971,229.564
Denmark,DNK,1972,242.272
Denmark,DNK,1973,234.399
Denmark,DNK,1974,213.243
Denmark,DNK,1975,210.178
Denmark,DNK,1976,231.387
Denmark,DNK,1977,236.113
Denmark,DNK,1978,239.53
Denmark,DNK,1979,239.035
Denmark,DNK,1980,232.829
Denmark,DNK,1981,209.112
Denmark,DNK,1982,199.85
Denmark,DNK,1983,189.829
Denmark,DNK,1984,193
Denmark,DNK,1985,217.461
Denmark,DNK,1986,222.025
Denmark,DNK,1987,213.845
Denmark,DNK,1988,211.091
Denmark,DNK,1989,194.078
Denmark,DNK,1990,199.403
Denmark,DNK,1991,229.457
Denmark,DNK,1992,213.685
Denmark,DNK,1993,225.841
Denmark,DNK,1994,242.767
Denmark,DNK,1995,237.984
Denmark,DNK,1996,283.547
Denmark,DNK,1997,254.107
Denmark,DNK,1998,241.829
Denmark,DNK,1999,232.789
Denmark,DNK,2000,219.737
Denmark,DNK,2001,219.657
Denmark,DNK,2002,216.426
Denmark,DNK,2003,231.081
Denmark,DNK,2004,213.308
Denmark,DNK,2005,204.203
Denmark,DNK,2006,229.538
Denmark,DNK,2007,213.377
Denmark,DNK,2008,204.944
Denmark,DNK,2009,191.257
Denmark,DNK,2010,195.923
Denmark,DNK,2011,177.454
Denmark,DNK,2012,158.7
Denmark,DNK,2013,164.943
Denmark,DNK,2014,152.879
Denmark,DNK,2015,143.627
Denmark,DNK,2016,146.885
Denmark,DNK,2017,139.555
Denmark,DNK,2018,139.99
Denmark,DNK,2019,132.452
Ecuador,ECU,1965,7.921
Ecuador,ECU,1966,8.27
Ecuador,ECU,1967,8.931
Ecuador,ECU,1968,10.672
Ecuador,ECU,1969,11.293
Ecuador,ECU,1970,13.575
Ecuador,ECU,1971,14.93
Ecuador,ECU,1972,15.643
Ecuador,ECU,1973,16.866
Ecuador,ECU,1974,19.709
Ecuador,ECU,1975,19.601
Ecuador,ECU,1976,21.836
Ecuador,ECU,1977,26.443
Ecuador,ECU,1978,27.045
Ecuador,ECU,1979,28.502
Ecuador,ECU,1980,36.24
Ecuador,ECU,1981,40.752
Ecuador,ECU,1982,44.666
Ecuador,ECU,1983,41.25
Ecuador,ECU,1984,42.011
Ecuador,ECU,1985,51.272
Ecuador,ECU,1986,52.042
Ecuador,ECU,1987,52.352
Ecuador,ECU,1988,61.801
Ecuador,ECU,1989,63.799
Ecuador,ECU,1990,66.233
Ecuador,ECU,1991,74.423
Ecuador,ECU,1992,74.268
Ecuador,ECU,1993,75.05
Ecuador,ECU,1994,80.905
Ecuador,ECU,1995,79.555
Ecuador,ECU,1996,89.151
Ecuador,ECU,1997,100.894
Ecuador,ECU,1998,101.596
Ecuador,ECU,1999,88.997
Ecuador,ECU,2000,81.606
Ecuador,ECU,2001,84.69
Ecuador,ECU,2002,82.125
Ecuador,ECU,2003,84.902
Ecuador,ECU,2004,92.667
Ecuador,ECU,2005,100.664
Ecuador,ECU,2006,106.872
Ecuador,ECU,2007,107.971
Ecuador,ECU,2008,110.588
Ecuador,ECU,2009,113.272
Ecuador,ECU,2010,130.315
Ecuador,ECU,2011,132.88
Ecuador,ECU,2012,139.239
Ecuador,ECU,2013,148.1
Ecuador,ECU,2014,155.736
Ecuador,ECU,2015,150.761
Ecuador,ECU,2016,142.765
Ecuador,ECU,2017,139.217
Ecuador,ECU,2018,148.742
Ecuador,ECU,2019,143.647
Egypt,EGY,1965,86.552
Egypt,EGY,1966,91.066
Egypt,EGY,1967,76.77
Egypt,EGY,1968,80.244
Egypt,EGY,1969,61.575
Egypt,EGY,1970,77.566
Egypt,EGY,1971,79.067
Egypt,EGY,1972,89.027
Egypt,EGY,1973,83.335
Egypt,EGY,1974,94.09
Egypt,EGY,1975,104.203
Egypt,EGY,1976,124.796
Egypt,EGY,1977,134.282
Egypt,EGY,1978,140.99
Egypt,EGY,1979,157.672
Egypt,EGY,1980,183.034
Egypt,EGY,1981,210.895
Egypt,EGY,1982,237.975
Egypt,EGY,1983,262.596
Egypt,EGY,1984,288.637
Egypt,EGY,1985,301.799
Egypt,EGY,1986,310.16
Egypt,EGY,1987,326.073
Egypt,EGY,1988,337.094
Egypt,EGY,1989,355.649
Egypt,EGY,1990,367.039
Egypt,EGY,1991,372.249
Egypt,EGY,1992,372.049
Egypt,EGY,1993,375.463
Egypt,EGY,1994,381.493
Egypt,EGY,1995,404.714
Egypt,EGY,1996,427.315
Egypt,EGY,1997,445.694
Egypt,EGY,1998,464.515
Egypt,EGY,1999,496.014
Egypt,EGY,2000,525.83
Egypt,EGY,2001,555.354
Egypt,EGY,2002,565.768
Egypt,EGY,2003,605.183
Egypt,EGY,2004,635.097
Egypt,EGY,2005,668.968
Egypt,EGY,2006,703.455
Egypt,EGY,2007,743.228
Egypt,EGY,2008,791.668
Egypt,EGY,2009,828.129
Egypt,EGY,2010,874.337
Egypt,EGY,2011,887.834
Egypt,EGY,2012,934.931
Egypt,EGY,2013,928.149
Egypt,EGY,2014,926.082
Egypt,EGY,2015,947.292
Egypt,EGY,2016,998.237
Egypt,EGY,2017,1028.259
Egypt,EGY,2018,1046.163
Egypt,EGY,2019,1030.296
Estonia,EST,1985,118.453
Estonia,EST,1986,117.883
Estonia,EST,1987,119.666
Estonia,EST,1988,117.633
Estonia,EST,1989,121.225
Estonia,EST,1990,120.417
Estonia,EST,1991,108.651
Estonia,EST,1992,78.716
Estonia,EST,1993,62.436
Estonia,EST,1994,63.075
Estonia,EST,1995,58.856
Estonia,EST,1996,62.056
Estonia,EST,1997,61.369
Estonia,EST,1998,57.406
Estonia,EST,1999,52.625
Estonia,EST,2000,53.843
Estonia,EST,2001,55.977
Estonia,EST,2002,55.594
Estonia,EST,2003,60.392
Estonia,EST,2004,63.074
Estonia,EST,2005,61.98
Estonia,EST,2006,60.945
Estonia,EST,2007,69.08
Estonia,EST,2008,65.808
Estonia,EST,2009,57.54
Estonia,EST,2010,68.475
Estonia,EST,2011,70.33
Estonia,EST,2012,70.429
Estonia,EST,2013,73.713
Estonia,EST,2014,71.405
Estonia,EST,2015,66.145
Estonia,EST,2016,66.621
Estonia,EST,2017,71.716
Estonia,EST,2018,77.489
Estonia,EST,2019,61.261
Europe,,1965,11454.494
Europe,,1966,11744
Europe,,1967,12107.089
Europe,,1968,12937.934
Europe,,1969,13947.451
Europe,,1970,14866.4
Europe,,1971,15270.321
Europe,,1972,15968.671
Europe,,1973,16922.331
Europe,,1974,16550.174
Europe,,1975,16263.394
Europe,,1976,17305.681
Europe,,1977,17325.512
Europe,,1978,18001.041
Europe,,1979,18614.598
Europe,,1980,18044.116
Europe,,1981,17279.152
Europe,,1982,16835.32
Europe,,1983,16795.084
Europe,,1984,16967.214
Europe,,1985,20332.097
Europe,,1986,20652.638
Europe,,1987,20936.23
Europe,,1988,20871.29
Europe,,1989,20871.508
Europe,,1990,21046.091
Europe,,1991,20587.752
Europe,,1992,19792.636
Europe,,1993,19151.932
Europe,,1994,18651.301
Europe,,1995,18997.675
Europe,,1996,19529.422
Europe,,1997,19304.704
Europe,,1998,19467.879
Europe,,1999,19314.085
Europe,,2000,19480.881
Europe,,2001,19699.057
Europe,,2002,19674.925
Europe,,2003,20168.129
Europe,,2004,20327.291
Europe,,2005,20431.488
Europe,,2006,20630.431
Europe,,2007,20443.554
Europe,,2008,20165.734
Europe,,2009,18744.053
Europe,,2010,19281.811
Europe,,2011,18797.272
Europe,,2012,18464.562
Europe,,2013,18054.2
Europe,,2014,17079.855
Europe,,2015,17183.254
Europe,,2016,17521.186
Europe,,2017,17763.71
Europe,,2018,17527.615
Europe,,2019,17138.365
Finland,FIN,1965,87.745
Finland,FIN,1966,100.669
Finland,FIN,1967,103.865
Finland,FIN,1968,119.015
Finland,FIN,1969,139.06
Finland,FIN,1970,153.546
Finland,FIN,1971,154.998
Finland,FIN,1972,166.018
Finland,FIN,1973,185.494
Finland,FIN,1974,170.377
Finland,FIN,1975,175.149
Finland,FIN,1976,196.002
Finland,FIN,1977,193.424
Finland,FIN,1978,207.749
Finland,FIN,1979,214.705
Finland,FIN,1980,214.663
Finland,FIN,1981,185.531
Finland,FIN,1982,177.92
Finland,FIN,1983,171.277
Finland,FIN,1984,180.004
Finland,FIN,1985,195.565
Finland,FIN,1986,198.633
Finland,FIN,1987,208.147
Finland,FIN,1988,207.697
Finland,FIN,1989,211.29
Finland,FIN,1990,222.265
Finland,FIN,1991,221.888
Finland,FIN,1992,215.52
Finland,FIN,1993,219.28
Finland,FIN,1994,241.056
Finland,FIN,1995,221.636
Finland,FIN,1996,240.882
Finland,FIN,1997,234.465
Finland,FIN,1998,231.497
Finland,FIN,1999,230.647
Finland,FIN,2000,228.481
Finland,FIN,2001,241.514
Finland,FIN,2002,251.935
Finland,FIN,2003,280.233
Finland,FIN,2004,259.563
Finland,FIN,2005,229.474
Finland,FIN,2006,258.718
Finland,FIN,2007,252.02
Finland,FIN,2008,230.581
Finland,FIN,2009,218.712
Finland,FIN,2010,244.803
Finland,FIN,2011,218.479
Finland,FIN,2012,197.574
Finland,FIN,2013,206.101
Finland,FIN,2014,190.221
Finland,FIN,2015,178.491
Finland,FIN,2016,190.853
Finland,FIN,2017,179.242
Finland,FIN,2018,182.693
Finland,FIN,2019,168.415
France,FRA,1965,1168.485
France,FRA,1966,1181.735
France,FRA,1967,1285.173
France,FRA,1968,1345.75
France,FRA,1969,1490.122
France,FRA,1970,1615.033
France,FRA,1971,1699.411
France,FRA,1972,1813.459
France,FRA,1973,1988.105
France,FRA,1974,1923.955
France,FRA,1975,1779.189
France,FRA,1976,1950.37
France,FRA,1977,1890.53
France,FRA,1978,1975.618
France,FRA,1979,2021.118
France,FRA,1980,1923.096
France,FRA,1981,1767.748
France,FRA,1982,1677.905
France,FRA,1983,1635.612
France,FRA,1984,1589.161
France,FRA,1985,1582.291
France,FRA,1986,1555.142
France,FRA,1987,1544.504
France,FRA,1988,1531.792
France,FRA,1989,1571.724
France,FRA,1990,1601.256
France,FRA,1991,1707.942
France,FRA,1992,1677.706
France,FRA,1993,1606.062
France,FRA,1994,1551.728
France,FRA,1995,1585.172
France,FRA,1996,1654.884
France,FRA,1997,1624.683
France,FRA,1998,1718.93
France,FRA,1999,1722.831
France,FRA,2000,1719.708
France,FRA,2001,1725.441
France,FRA,2002,1697.535
France,FRA,2003,1730.17
France,FRA,2004,1742.167
France,FRA,2005,1742.59
France,FRA,2006,1711.232
France,FRA,2007,1675.237
France,FRA,2008,1661.717
France,FRA,2009,1587.678
France,FRA,2010,1609.976
France,FRA,2011,1503.615
France,FRA,2012,1500.94
France,FRA,2013,1501.535
France,FRA,2014,1364.758
France,FRA,2015,1390.726
France,FRA,2016,1419.87
France,FRA,2017,1438.369
France,FRA,2018,1404.82
France,FRA,2019,1384.094
Germany,DEU,1965,2921.024
Germany,DEU,1966,2924.404
Germany,DEU,1967,2916.717
Germany,DEU,1968,3115.434
Germany,DEU,1969,3365.221
Germany,DEU,1970,3537.809
Germany,DEU,1971,3582.939
Germany,DEU,1972,3700.905
Germany,DEU,1973,3904.611
Germany,DEU,1974,3821.412
Germany,DEU,1975,3642.045
Germany,DEU,1976,3888.084
Germany,DEU,1977,3834.162
Germany,DEU,1978,3969.187
Germany,DEU,1979,4176.212
Germany,DEU,1980,4018.837
Germany,DEU,1981,3856.639
Germany,DEU,1982,3687.202
Germany,DEU,1983,3736.762
Germany,DEU,1984,3811.106
Germany,DEU,1985,3840.234
Germany,DEU,1986,3824.401
Germany,DEU,1987,3824.259
Germany,DEU,1988,3796.163
Germany,DEU,1989,3741.841
Germany,DEU,1990,3703.87
Germany,DEU,1991,3620.406
Germany,DEU,1992,3497.783
Germany,DEU,1993,3492.763
Germany,DEU,1994,3456.354
Germany,DEU,1995,3462.445
Germany,DEU,1996,3578.193
Germany,DEU,1997,3496.782
Germany,DEU,1998,3481.883
Germany,DEU,1999,3392.882
Germany,DEU,2000,3391.779
Germany,DEU,2001,3460.384
Germany,DEU,2002,3408.059
Germany,DEU,2003,3405.059
Germany,DEU,2004,3366.813
Germany,DEU,2005,3308.258
Germany,DEU,2006,3360.62
Germany,DEU,2007,3214.11
Germany,DEU,2008,3225.886
Germany,DEU,2009,3018.434
Germany,DEU,2010,3134.531
Germany,DEU,2011,3032.672
Germany,DEU,2012,3052.566
Germany,DEU,2013,3147.407
Germany,DEU,2014,2963.166
Germany,DEU,2015,2981.137
Germany,DEU,2016,3062.104
Germany,DEU,2017,3065.36
Germany,DEU,2018,2952.43
Germany,DEU,2019,2825.9
Greece,GRC,1965,76.778
Greece,GRC,1966,81.535
Greece,GRC,1967,90.489
Greece,GRC,1968,95.093
Greece,GRC,1969,98.645
Greece,GRC,1970,108.568
Greece,GRC,1971,130.791
Greece,GRC,1972,147.601
Greece,GRC,1973,172.36
Greece,GRC,1974,167.998
Greece,GRC,1975,192.331
Greece,GRC,1976,213.518
Greece,GRC,1977,221.507
Greece,GRC,1978,222.347
Greece,GRC,1979,192.492
Greece,GRC,1980,191.039
Greece,GRC,1981,186.443
Greece,GRC,1982,188.653
Greece,GRC,1983,193.38
Greece,GRC,1984,200.675
Greece,GRC,1985,212.616
Greece,GRC,1986,211.814
Greece,GRC,1987,233.857
Greece,GRC,1988,248.602
Greece,GRC,1989,271.449
Greece,GRC,1990,286.49
Greece,GRC,1991,285.071
Greece,GRC,1992,291.923
Greece,GRC,1993,296.259
Greece,GRC,1994,300.695
Greece,GRC,1995,309.225
Greece,GRC,1996,315.616
Greece,GRC,1997,325.907
Greece,GRC,1998,347.288
Greece,GRC,1999,344.014
Greece,GRC,2000,365.205
Greece,GRC,2001,372.273
Greece,GRC,2002,372.126
Greece,GRC,2003,385.401
Greece,GRC,2004,386.082
Greece,GRC,2005,387.129
Greece,GRC,2006,396.893
Greece,GRC,2007,412.857
Greece,GRC,2008,394.938
Greece,GRC,2009,375.129
Greece,GRC,2010,349.4
Greece,GRC,2011,346.312
Greece,GRC,2012,321.107
Greece,GRC,2013,291.783
Greece,GRC,2014,278.031
Greece,GRC,2015,273.436
Greece,GRC,2016,268.365
Greece,GRC,2017,287.778
Greece,GRC,2018,280.472
Greece,GRC,2019,277.692
Hong Kong,HKG,1965,26.302
Hong Kong,HKG,1966,28.526
Hong Kong,HKG,1967,33.693
Hong Kong,HKG,1968,36.428
Hong Kong,HKG,1969,42.8
Hong Kong,HKG,1970,45.982
Hong Kong,HKG,1971,48.56
Hong Kong,HKG,1972,55.154
Hong Kong,HKG,1973,57.202
Hong Kong,HKG,1974,58.558
Hong Kong,HKG,1975,55.127
Hong Kong,HKG,1976,65.091
Hong Kong,HKG,1977,70.284
Hong Kong,HKG,1978,73.017
Hong Kong,HKG,1979,74.763
Hong Kong,HKG,1980,76.396
Hong Kong,HKG,1981,81.409
Hong Kong,HKG,1982,89.35
Hong Kong,HKG,1983,94.743
Hong Kong,HKG,1984,97.063
Hong Kong,HKG,1985,100.768
Hong Kong,HKG,1986,105.591
Hong Kong,HKG,1987,116.02
Hong Kong,HKG,1988,133.649
Hong Kong,HKG,1989,142.86
Hong Kong,HKG,1990,139.358
Hong Kong,HKG,1991,144.39
Hong Kong,HKG,1992,169.929
Hong Kong,HKG,1993,185.502
Hong Kong,HKG,1994,168.093
Hong Kong,HKG,1995,180.681
Hong Kong,HKG,1996,180.591
Hong Kong,HKG,1997,182.693
Hong Kong,HKG,1998,186.234
Hong Kong,HKG,1999,188.622
Hong Kong,HKG,2000,197.475
Hong Kong,HKG,2001,249.42
Hong Kong,HKG,2002,243.433
Hong Kong,HKG,2003,251.406
Hong Kong,HKG,2004,281.527
Hong Kong,HKG,2005,270.091
Hong Kong,HKG,2006,285.751
Hong Kong,HKG,2007,304.012
Hong Kong,HKG,2008,282.851
Hong Kong,HKG,2009,308.856
Hong Kong,HKG,2010,321.004
Hong Kong,HKG,2011,328.88
Hong Kong,HKG,2012,316.295
Hong Kong,HKG,2013,324.769
Hong Kong,HKG,2014,317.337
Hong Kong,HKG,2015,326.24
Hong Kong,HKG,2016,334.841
Hong Kong,HKG,2017,359.137
Hong Kong,HKG,2018,361.394
Hong Kong,HKG,2019,344.471
Hungary,HUN,1965,184.754
Hungary,HUN,1966,187.167
Hungary,HUN,1967,178.65
Hungary,HUN,1968,185.343
Hungary,HUN,1969,198.482
Hungary,HUN,1970,213.88
Hungary,HUN,1971,220.813
Hungary,HUN,1972,227.953
Hungary,HUN,1973,246.896
Hungary,HUN,1974,254.522
Hungary,HUN,1975,269.237
Hungary,HUN,1976,287.667
Hungary,HUN,1977,302.539
Hungary,HUN,1978,323.63
Hungary,HUN,1979,320.44
Hungary,HUN,1980,321.508
Hungary,HUN,1981,318.085
Hungary,HUN,1982,319.524
Hungary,HUN,1983,307.005
Hungary,HUN,1984,311.796
Hungary,HUN,1985,314.536
Hungary,HUN,1986,310.304
Hungary,HUN,1987,314.981
Hungary,HUN,1988,300.006
Hungary,HUN,1989,290.022
Hungary,HUN,1990,286.626
Hungary,HUN,1991,265.472
Hungary,HUN,1992,247.468
Hungary,HUN,1993,243.854
Hungary,HUN,1994,246.874
Hungary,HUN,1995,248.753
Hungary,HUN,1996,253.401
Hungary,HUN,1997,245.83
Hungary,HUN,1998,249.161
Hungary,HUN,1999,249.219
Hungary,HUN,2000,239.706
Hungary,HUN,2001,248.105
Hungary,HUN,2002,244.757
Hungary,HUN,2003,254.657
Hungary,HUN,2004,252.826
Hungary,HUN,2005,264.978
Hungary,HUN,2006,262.593
Hungary,HUN,2007,254.107
Hungary,HUN,2008,246.735
Hungary,HUN,2009,219.582
Hungary,HUN,2010,224.2
Hungary,HUN,2011,224.259
Hungary,HUN,2012,204.831
Hungary,HUN,2013,193.445
Hungary,HUN,2014,192.103
Hungary,HUN,2015,204.052
Hungary,HUN,2016,207.829
Hungary,HUN,2017,220.42
Hungary,HUN,2018,222.49
Hungary,HUN,2019,222.441
Iceland,ISL,1965,5.688
Iceland,ISL,1966,6.107
Iceland,ISL,1967,5.915
Iceland,ISL,1968,6.303
Iceland,ISL,1969,5.773
Iceland,ISL,1970,5.892
Iceland,ISL,1971,6.411
Iceland,ISL,1972,6.865
Iceland,ISL,1973,7.945
Iceland,ISL,1974,7.414
Iceland,ISL,1975,6.963
Iceland,ISL,1976,6.996
Iceland,ISL,1977,7.316
Iceland,ISL,1978,7.709
Iceland,ISL,1979,7.666
Iceland,ISL,1980,7.207
Iceland,ISL,1981,7.211
Iceland,ISL,1982,6.598
Iceland,ISL,1983,6.588
Iceland,ISL,1984,7.061
Iceland,ISL,1985,7.093
Iceland,ISL,1986,7.287
Iceland,ISL,1987,7.618
Iceland,ISL,1988,7.937
Iceland,ISL,1989,8.489
Iceland,ISL,1990,8.603
Iceland,ISL,1991,8.148
Iceland,ISL,1992,8.554
Iceland,ISL,1993,8.873
Iceland,ISL,1994,8.973
Iceland,ISL,1995,9.134
Iceland,ISL,1996,10.112
Iceland,ISL,1997,9.964
Iceland,ISL,1998,10.113
Iceland,ISL,1999,10.212
Iceland,ISL,2000,10.698
Iceland,ISL,2001,10.201
Iceland,ISL,2002,10.559
Iceland,ISL,2003,10.638
Iceland,ISL,2004,11.129
Iceland,ISL,2005,11.256
Iceland,ISL,2006,11.453
Iceland,ISL,2007,11.57
Iceland,ISL,2008,10.64
Iceland,ISL,2009,9.861
Iceland,ISL,2010,9.543
Iceland,ISL,2011,9.428
Iceland,ISL,2012,9.363
Iceland,ISL,2013,9.903
Iceland,ISL,2014,10.068
Iceland,ISL,2015,11
Iceland,ISL,2016,12.183
Iceland,ISL,2017,13.438
Iceland,ISL,2018,14.183
Iceland,ISL,2019,12.561
India,IND,1965,562.775
India,IND,1966,579.229
India,IND,1967,592.205
India,IND,1968,627.55
India,IND,1969,693.516
India,IND,1970,670.029
India,IND,1971,692.911
India,IND,1972,737.423
India,IND,1973,745.746
India,IND,1974,800.704
India,IND,1975,848.631
India,IND,1976,889.209
India,IND,1977,939.184
India,IND,1978,948.444
India,IND,1979,1016.125
India,IND,1980,1047.713
India,IND,1981,1167.58
India,IND,1982,1182.496
India,IND,1983,1254.26
India,IND,1984,1330.72
India,IND,1985,1418.262
India,IND,1986,1525.901
India,IND,1987,1642.975
India,IND,1988,1783.564
India,IND,1989,1944.62
India,IND,1990,2085.491
India,IND,1991,2191.785
India,IND,1992,2324.432
India,IND,1993,2385.926
India,IND,1994,2500.928
India,IND,1995,2710.233
India,IND,1996,2845.009
India,IND,1997,3006.713
India,IND,1998,3159.684
India,IND,1999,3249.983
India,IND,2000,3438.942
India,IND,2001,3462.548
India,IND,2002,3643.887
India,IND,2003,3793.599
India,IND,2004,3988.063
India,IND,2005,4263.618
India,IND,2006,4447.593
India,IND,2007,4833.655
India,IND,2008,5149.306
India,IND,2009,5582.255
India,IND,2010,5833.073
India,IND,2011,6099.206
India,IND,2012,6464.328
India,IND,2013,6676.501
India,IND,2014,7136.279
India,IND,2015,7391.897
India,IND,2016,7731.248
India,IND,2017,8021.763
India,IND,2018,8499.809
India,IND,2019,8612.962
Indonesia,IDN,1965,79.119
Indonesia,IDN,1966,76.879
Indonesia,IDN,1967,75.017
Indonesia,IDN,1968,78.69
Indonesia,IDN,1969,89.606
Indonesia,IDN,1970,94.58
Indonesia,IDN,1971,97.825
Indonesia,IDN,1972,104.421
Indonesia,IDN,1973,117.274
Indonesia,IDN,1974,125.508
Indonesia,IDN,1975,154.58
Indonesia,IDN,1976,164.831
Indonesia,IDN,1977,216.871
Indonesia,IDN,1978,242.268
Indonesia,IDN,1979,276.614
Indonesia,IDN,1980,296.49
Indonesia,IDN,1981,322.454
Indonesia,IDN,1982,328.482
Indonesia,IDN,1983,346.623
Indonesia,IDN,1984,375.388
Indonesia,IDN,1985,398.072
Indonesia,IDN,1986,437.488
Indonesia,IDN,1987,462.897
Indonesia,IDN,1988,487.985
Indonesia,IDN,1989,537.889
Indonesia,IDN,1990,590.565
Indonesia,IDN,1991,640.048
Indonesia,IDN,1992,698.499
Indonesia,IDN,1993,741.8
Indonesia,IDN,1994,796.041
Indonesia,IDN,1995,847.22
Indonesia,IDN,1996,903.765
Indonesia,IDN,1997,991.248
Indonesia,IDN,1998,959.327
Indonesia,IDN,1999,1048.572
Indonesia,IDN,2000,1142.325
Indonesia,IDN,2001,1204.054
Indonesia,IDN,2002,1264.2
Indonesia,IDN,2003,1366.902
Indonesia,IDN,2004,1357.615
Indonesia,IDN,2005,1389.855
Indonesia,IDN,2006,1413.781
Indonesia,IDN,2007,1514.894
Indonesia,IDN,2008,1490.961
Indonesia,IDN,2009,1543.179
Indonesia,IDN,2010,1683.84
Indonesia,IDN,2011,1856.241
Indonesia,IDN,2012,1955.309
Indonesia,IDN,2013,2025.581
Indonesia,IDN,2014,1888.559
Indonesia,IDN,2015,1903.847
Indonesia,IDN,2016,1925.585
Indonesia,IDN,2017,2000.617
Indonesia,IDN,2018,2172.531
Indonesia,IDN,2019,2324.602
Iran,IRN,1965,94.415
Iran,IRN,1966,102.841
Iran,IRN,1967,113.099
Iran,IRN,1968,124.317
Iran,IRN,1969,136.403
Iran,IRN,1970,161.232
Iran,IRN,1971,176.591
Iran,IRN,1972,198.581
Iran,IRN,1973,240.851
Iran,IRN,1974,272.814
Iran,IRN,1975,318.645
Iran,IRN,1976,358.219
Iran,IRN,1977,407.047
Iran,IRN,1978,391.263
Iran,IRN,1979,425.904
Iran,IRN,1980,392.208
Iran,IRN,1981,391.582
Iran,IRN,1982,443.227
Iran,IRN,1983,529.998
Iran,IRN,1984,575.263
Iran,IRN,1985,629.189
Iran,IRN,1986,584.816
Iran,IRN,1987,626.44
Iran,IRN,1988,661.792
Iran,IRN,1989,730.543
Iran,IRN,1990,822.674
Iran,IRN,1991,899.739
Iran,IRN,1992,978.869
Iran,IRN,1993,897.682
Iran,IRN,1994,1021.928
Iran,IRN,1995,1079.771
Iran,IRN,1996,1168.037
Iran,IRN,1997,1216.749
Iran,IRN,1998,1254.504
Iran,IRN,1999,1346.754
Iran,IRN,2000,1419.478
Iran,IRN,2001,1497.339
Iran,IRN,2002,1618.358
Iran,IRN,2003,1649.985
Iran,IRN,2004,1805.48
Iran,IRN,2005,1932.061
Iran,IRN,2006,2104.03
Iran,IRN,2007,2257.263
Iran,IRN,2008,2374.179
Iran,IRN,2009,2455.93
Iran,IRN,2010,2454.722
Iran,IRN,2011,2565.163
Iran,IRN,2012,2577.415
Iran,IRN,2013,2687.467
Iran,IRN,2014,2807.6
Iran,IRN,2015,2795.392
Iran,IRN,2016,2942.225
Iran,IRN,2017,3078.741
Iran,IRN,2018,3239.812
Iran,IRN,2019,3339.902
Iraq,IRQ,1965,20.159
Iraq,IRQ,1966,22.461
Iraq,IRQ,1967,22.67
Iraq,IRQ,1968,24.196
Iraq,IRQ,1969,28.413
Iraq,IRQ,1970,36.042
Iraq,IRQ,1971,39.482
Iraq,IRQ,1972,46.898
Iraq,IRQ,1973,45.509
Iraq,IRQ,1974,44.543
Iraq,IRQ,1975,48.918
Iraq,IRQ,1976,62.846
Iraq,IRQ,1977,64.54
Iraq,IRQ,1978,61.651
Iraq,IRQ,1979,76.964
Iraq,IRQ,1980,93.119
Iraq,IRQ,1981,92.732
Iraq,IRQ,1982,96.966
Iraq,IRQ,1983,107.459
Iraq,IRQ,1984,118.035
Iraq,IRQ,1985,139.828
Iraq,IRQ,1986,155.363
Iraq,IRQ,1987,181.336
Iraq,IRQ,1988,212.603
Iraq,IRQ,1989,239.122
Iraq,IRQ,1990,215.282
Iraq,IRQ,1991,147.412
Iraq,IRQ,1992,226.92
Iraq,IRQ,1993,310.435
Iraq,IRQ,1994,357.676
Iraq,IRQ,1995,348.543
Iraq,IRQ,1996,364.075
Iraq,IRQ,1997,429.259
Iraq,IRQ,1998,296.88
Iraq,IRQ,1999,225.856
Iraq,IRQ,2000,291.275
Iraq,IRQ,2001,327.466
Iraq,IRQ,2002,306.597
Iraq,IRQ,2003,282.358
Iraq,IRQ,2004,299.644
Iraq,IRQ,2005,289.031
Iraq,IRQ,2006,295.343
Iraq,IRQ,2007,315.215
Iraq,IRQ,2008,331.694
Iraq,IRQ,2009,371.496
Iraq,IRQ,2010,394.329
Iraq,IRQ,2011,417.883
Iraq,IRQ,2012,442.372
